25C,60C,70C,75C,80C,85C,90C,95C,100C,105C,111C,117C,122C,154C,209C,264C,318C,372C,427C,481C,536C,590C,644C,650C,655C,661C,666C,672C,677C,688C,699C
107.88279519625718,107.88309527152502,107.88220533933521,107.8115838864296,107.81483633070106,107.86256690638781,107.87509141173851,107.87916469416807,107.87623506391853,107.9427948061612,107.94279480616117,107.94279480616115,107.94279480616116,107.94279480616122,107.94279480616112,107.94279480616116,107.94279480616112,108.23278495027579,109.20896053698513,109.51603863259311,109.64740530340053,109.67792179473892,109.89146300509017,109.897550225722,109.92231981117756,109.9572480918947,109.99844121499265,110.12392540847128,110.23916656182959,110.2412898003319,110.4278975798222
115.60696761662902,115.60708033979117,115.60973399229962,115.72351829058354,115.76342552948158,115.74691383505915,115.74450873300553,115.74452981873479,115.75650997335791,115.810184149952,115.81018414995205,115.81018414995208,115.810184149952,115.81018414995187,115.81018414995202,115.81018414995197,115.81018414995202,115.58967335301514,115.06181334707303,114.99556083067819,115.05727654754473,115.06072742361003,115.07317189258859,115.07208774642336,115.06697303727168,115.07034577090866,115.06169849961465,115.11049420956297,115.06144559156806,115.06219013226286,115.10909976928737
107.07632366251539,107.07666566393641,107.07672577456012,107.21334497678859,107.26581184380484,107.21624432325781,107.18873715417318,107.17896551186396,107.17827503736547,107.21515414259633,107.21515414259633,107.21515414259639,107.21515414259643,107.2151541425964,107.21515414259639,107.21515414259642,107.21515414259642,107.24955711055344,106.78868548397683,106.87411511696838,106.94057310386184,106.89083838566273,106.42788901002135,106.42649460924868,106.41205073416654,106.38790479632455,106.34866915049018,106.27462165646486,106.1992476305108,106.19837394171714,106.02888021517197
107.61533826745135,107.6150182109879,107.61343950797252,107.50302344276946,107.44310456471428,107.49535455256088,107.50946388357424,107.52530629063914,107.54448513825183,107.6032357402126,107.60323574021253,107.60323574021251,107.6032357402125,107.60323574021255,107.6032357402125,107.60323574021251,107.60323574021251,107.95387941123239,108.24394364246885,107.76646209771882,107.56573859773336,107.54458935766489,107.52548099144867,107.52248212333517,107.49481737761595,107.47429885728133,107.44668935141118,107.36057726446334,107.34163378735346,107.34175138277935,107.27246701841942
107.36576556205239,107.36774422337274,107.37103508964596,107.51259064060241,115.8634204855384,115.9416539993369,115.99428865579253,115.98872312355567,115.98177350962,115.94573111713026,115.9457311171303,115.9457311171303,115.94573111713011,115.94573111713021,115.94573111713021,115.94573111713017,115.94587690404205,115.96642892086977,115.72283142138383,115.71945428541262,115.75395106488659,115.76274397636872,115.8179402636748,115.81835750516993,115.82210050962901,115.82583322771012,115.83283660403505,115.87823541815634,115.88910401326814,115.88893766975272,115.93532135540578
101.19178770665147,101.19299047841989,101.19377408390757,101.15494299643011,107.5586871332563,107.66250858459668,107.68660864271133,107.69988015014812,107.72635372275421,107.8657961304266,107.86579613042643,107.86579613042656,107.86579613042655,107.86579613042652,107.86579613042652,107.86579613042646,107.86579613042665,107.81875547631118,108.21374419831457,108.8185086587194,109.14300829488982,109.18807478404851,109.40727564521981,109.41447714547385,109.44760124718995,109.49876131504116,109.54857442107318,109.7858597883105,109.85655161962512,109.8626934293443,110.23582421220465
100.8196765044126,100.81968497989705,100.81999981317843,100.71466945516124,122.73575353970192,122.68131336325935,122.67327272306584,122.69724170883848,122.72671910409422,123.05620928032143,123.05620928032144,123.05620928032137,123.05620928032155,123.05620928032147,123.05620928032153,123.05620928032147,123.05620928032134,122.65935785538612,122.78547316891164,122.69333917872116,122.85156760154376,122.86548365613861,122.955416151133,122.95614526960115,122.96560979665378,122.9979606884214,123.00579906042292,123.11133800995667,123.09109340387559,123.09039217531978,123.28297293283461
115.68961011187434,115.6893480356763,115.68927400910054,115.71001031601205,101.10965964396756,101.2033627185019,101.22022332384631,101.21464696283998,101.20456775122047,101.00723219138428,101.00723219138435,101.00723219138429,101.0072321913843,101.0072321913843,101.0072321913843,101.00723219138429,101.00725299083629,101.37736609511882,101.4656599574883,101.78651822986973,101.86127742863367,101.88872912008556,102.05636494931251,102.05939466818229,102.07122797989949,102.08566699526754,102.11036895311815,102.20546970423521,102.2711531191952,102.27266410054084,102.43475386030083
122.51757288663349,122.51619506930663,122.5146566808837,122.58638053852943,105.91014528995758,105.82074162516804,105.79467120553606,105.7824404500288,105.75465223603119,105.59058110991278,105.59058110991282,105.59058110991279,105.5905811099128,105.59058110991279,105.59058110991273,105.59058110991285,105.59040833812428,105.80847812864124,105.7569902286063,105.43360008384789,105.20881366813418,105.17527199818372,105.12460587551135,105.12124940703625,105.09923410538046,105.0663627274403,105.03758263162555,104.90687473497972,104.88157602470093,104.87988532837683,104.7268844705764
106.148164641541,106.14734926451631,106.14541339541287,106.03079841413825,100.4401963509872,100.32127590963592,100.25117206366673,100.23100381816619,100.2140423734639,100.03308763527995,100.03308763527998,100.03308763528,100.03308763527995,100.03308763527998,100.03308763527998,100.03308763528008,100.03308763528003,99.99942263535858,99.69867688412565,99.25943131098248,98.83689860849064,98.770780881698,98.22980092332314,98.2213722144299,98.18174196289843,98.10103314911582,98.03647291120909,97.6302905753289,97.53228352252638,97.52712019330019,96.80574469015474
